"GEO_ID","NAME","B25075_001E","B25075_001M","B25075_002E","B25075_002M","B25075_003E","B25075_003M","B25075_004E","B25075_004M","B25075_005E","B25075_005M","B25075_006E","B25075_006M","B25075_007E","B25075_007M","B25075_008E","B25075_008M","B25075_009E","B25075_009M","B25075_010E","B25075_010M","B25075_011E","B25075_011M","B25075_012E","B25075_012M","B25075_013E","B25075_013M","B25075_014E","B25075_014M","B25075_015E","B25075_015M","B25075_016E","B25075_016M","B25075_017E","B25075_017M","B25075_018E","B25075_018M","B25075_019E","B25075_019M","B25075_020E","B25075_020M","B25075_021E","B25075_021M","B25075_022E","B25075_022M","B25075_023E","B25075_023M","B25075_024E","B25075_024M","B25075_025E","B25075_025M","B25075_026E","B25075_026M","B25075_027E","B25075_027M",
"1500000US170310103002","Block Group 2, Census Tract 103, Cook County, Illinois","290","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","17","55","59","0","11","70","54","29","30","63","53","0","11","12","19","12","20","40","57","0","11","0","11","0","11","0","11",
"1500000US170310103003","Block Group 3, Census Tract 103, Cook County, Illinois","193","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","78","55","0","11","12","18","38","45","34","50","0","11","18","26","0","11","0","11","0","11","0","11",
"1500000US170310103004","Block Group 4, Census Tract 103, Cook County, Illinois","357","126","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","27","39","0","11","58","45","22","35","46","46","29","41","66","69","14","22","13","19","34","42","23","37","12","20","0","11","0","11","0","11",
"1500000US170310104001","Block Group 1, Census Tract 104, Cook County, Illinois","130","61","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","26","47","45","17","26","24","29","9","15","0","11","0","11","0","11","0","11",
"1500000US170310104002","Block Group 2, Census Tract 104, Cook County, Illinois","170","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","16","25","0","11","53","40","16","25","17","27","17","26","16","26","17","29","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310104003","Block Group 3, Census Tract 104, Cook County, Illinois","112","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","41","0","11","55","67","0","11","13","23","0","11","0","11","7","13","0","11","0","11","0","11",
"1500000US170310105011","Block Group 1, Census Tract 105.01, Cook County, Illinois","88","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","7","12","0","11","15","24","0","11","13","22","0","11","0","11","10","16","0","11","27","43","0","11","0","11","0","11","0","11",
"1500000US170310105012","Block Group 2, Census Tract 105.01, Cook County, Illinois","94","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","36","15","26","0","11","0","11","0","11","34","32","15","24","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105013","Block Group 3, Census Tract 105.01, Cook County, Illinois","109","63","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","14","23","0","11","80","58","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105021","Block Group 1, Census Tract 105.02, Cook County, Illinois","131","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","7","11","0","11","0","11","0","11","0","11","26","24","7","11","32","35","14","20","0","11","8","12","0","11","7","12","0","11","0","11","21","32",
"1500000US170310105022","Block Group 2, Census Tract 105.02, Cook County, Illinois","156","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","19","31","22","18","27","39","31","40","39","8","12","7","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310105031","Block Group 1, Census Tract 105.03, Cook County, Illinois","112","49","4","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","25","18","37","33","14","19","16","22","0","11","0","11","7","12",
"1500000US170310105032","Block Group 2, Census Tract 105.03, Cook County, Illinois","85","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","30","8","13","0","11","21","28","16","25","0","11","20","31","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310106001","Block Group 1, Census Tract 106, Cook County, Illinois","335","115","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","37","0","11","20","32","68","50","26","41","52","66","0","11","50","44","13","23","17","28","21","34","35","41","0","11","0","11","0","11","0","11",
"1500000US170310106002","Block Group 2, Census Tract 106, Cook County, Illinois","107","61","21","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","31","0","11","0","11","13","21","11","18","0","11","0","11","23","35","0","11","0","11","21","30","0","11","0","11","0","11","0","11",
"1500000US170310106003","Block Group 3, Census Tract 106, Cook County, Illinois","233","94","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","76","60","0","11","49","45","26","35","68","51","0","11","0","11","0","11","0","11",
"1500000US170310106004","Block Group 4, Census Tract 106, Cook County, Illinois","37","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","12","20","0","11","0","11","11","18","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107011","Block Group 1, Census Tract 107.01, Cook County, Illinois","213","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","8","0","11","0","11","7","14","0","11","18","29","12","20","0","11","50","46","28","25","9","15","31","28","47","48","7","13","0","11","0","11","0","11","0","11",
"1500000US170310107012","Block Group 2, Census Tract 107.01, Cook County, Illinois","442","85","18","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","34","27","0","11","0","11","0","11","40","30","12","18","50","36","69","47","70","44","46","34","21","26","10","16","64","44","8","13","0","11","0","11","0","11",
"1500000US170310107021","Block Group 1, Census Tract 107.02, Cook County, Illinois","140","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","17","21","12","17","30","35","19","16","8","12","6","11","27","23","11","16","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107022","Block Group 2, Census Tract 107.02, Cook County, Illinois","87","42","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","18","0","11","0","11","8","14","0","11","20","33","21","34","10","16","7","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107023","Block Group 3, Census Tract 107.02, Cook County, Illinois","136","54","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","20","0","11","42","34","21","24","26","23","0","11","0","11","10","15","10","16","9","16","0","11","0","11","0","11","0","11","0","11",
"1500000US170310107024","Block Group 4, Census Tract 107.02, Cook County, Illinois","74","36","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","8","12","0","11","0","11","0","11","8","13","0","11","5","8","0","11","0","11","0","11","9","14","14","15","10","15","0","11","0","11","0","11","0","11",
"1500000US170310201001","Block Group 1, Census Tract 201, Cook County, Illinois","358","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","9","15","22","26","9","14","12","19","120","53","8","12","14","24","35","34","71","38","20","27","10","17","1","9","0","11","10","20","8","12",
"1500000US170310201002","Block Group 2, Census Tract 201, Cook County, Illinois","406","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","20","0","11","16","20","65","40","29","28","23","26","34","39","40","39","43","40","52","73","4","9","9","15","38","51","24","29","0","11","0","11","13","21","0","11","0","11",
"1500000US170310202001","Block Group 1, Census Tract 202, Cook County, Illinois","429","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","11","0","11","0","11","0","11","14","22","57","54","148","67","142","81","55","60","0","11","8","17","0","11","0","11",
"1500000US170310202002","Block Group 2, Census Tract 202, Cook County, Illinois","219","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","52","50","0","11","0","11","0","11","8","16","27","41","44","33","88","77","0","11","0","11","0","11","0","11","0","11",
"1500000US170310202003","Block Group 3, Census Tract 202, Cook County, Illinois","505","113","0","11","0","11","0","11","20","32","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","20","0","11","19","33","0","11","57","61","0","11","231","111","102","78","33","38","0","11","30","48","0","11","0","11",
"1500000US170310202004","Block Group 4, Census Tract 202, Cook County, Illinois","361","96","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","14","22","38","0","11","0","11","0","11","14","22","0","11","24","28","138","69","91","61","64","44","0","11","0","11","0","11","0","11","0","11",
"1500000US170310203011","Block Group 1, Census Tract 203.01, Cook County, Illinois","724","109","19","21","0","11","0","11","0","11","0","11","0","11","0","11","8","12","16","18","20","23","30","27","40","29","38","31","144","73","67","31","134","67","99","62","41","30","55","35","7","12","0","11","6","9","0","11","0","11","0","11","0","11",
"1500000US170310203012","Block Group 2, Census Tract 203.01, Cook County, Illinois","332","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","33","25","0","11","8","12","47","40","23","35","15","16","9","14","40","43","38","29","49","26","16","19","44","30","0","11","10","14","0","11","0","11",
"1500000US170310203013","Block Group 3, Census Tract 203.01, Cook County, Illinois","422","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11","0","11","0","11","42","37","7","11","0","11","30","28","89","55","112","59","106","58","18","20","8","12","0","11","0","11",
"1500000US170310203021","Block Group 1, Census Tract 203.02, Cook County, Illinois","216","76","27","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","28","0","11","0","11","29","47","18","15","0","11","76","53","20","24","11","16","0","11","0","11","0","11","0","11",
"1500000US170310203022","Block Group 2, Census Tract 203.02, Cook County, Illinois","226","97","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","17","0","11","33","46","0","11","35","43","0","11","0","11","12","19","85","52","43","37","8","15","0","11","0","11","0","11","0","11",
"1500000US170310203023","Block Group 3, Census Tract 203.02, Cook County, Illinois","567","108","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","41","0","11","26","24","36","44","29","25","0","11","35","28","7","11","46","48","25","25","197","73","55","37","76","52","9","13","0","11","0","11","0","11",
"1500000US170310204001","Block Group 1, Census Tract 204, Cook County, Illinois","196","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","15","0","11","0","11","0","11","0","11","32","41","0","11","9","14","10","17","25","40","20","32","38","28","42","32","9","17","0","11","0","11","0","11","0","11",
"1500000US170310204002","Block Group 2, Census Tract 204, Cook County, Illinois","361","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","39","42","0","11","44","44","0","11","38","29","103","38","55","37","51","43","22","24","0","11","0","11","0","11","0","11",
"1500000US170310204003","Block Group 3, Census Tract 204, Cook County, Illinois","338","83","0","11","0","11","0","11","0","11","0","11","9","14","0","11","0","11","42","43","0","11","7","12","13","20","9","14","16","19","0","11","36","34","22","25","62","41","49","45","35","24","23","23","9","14","6","11","0","11","0","11","0","11",
"1500000US170310205001","Block Group 1, Census Tract 205, Cook County, Illinois","126","83","0","11","34","55","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","29","25","37","0","11","0","11","19","32","0","11","0","11","16","26","0","11","0","11","0","11","0","11","0","11",
"1500000US170310205002","Block Group 2, Census Tract 205, Cook County, Illinois","188","76","0","11","0","11","0","11","0","11","0","11","15","24","0","11","0","11","0","11","0","11","0","11","0","11","15","24","15","23","0","11","14","22","0","11","66","67","0","11","36","48","15","26","12","22","0","11","0","11","0","11","0","11",
"1500000US170310205003","Block Group 3, Census Tract 205, Cook County, Illinois","240","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","14","23","37","40","41","38","15","26","84","70","0","11","0","11","0","11","0","11","0","11","30","34","0","11","0","11","0","11","0","11",
"1500000US170310205004","Block Group 4, Census Tract 205, Cook County, Illinois","57","55","29","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","23","0","11","0","11","0","11","13","21","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206011","Block Group 1, Census Tract 206.01, Cook County, Illinois","434","139","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","61","80","25","25","258","109","27","36","35","41","14","22","0","11","0","11","0","11",
"1500000US170310206012","Block Group 2, Census Tract 206.01, Cook County, Illinois","174","75","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","0","11","4","15","29","36","25","29","61","60","0","11","37","42","0","11","0","11","0","11","0","11",
"1500000US170310206013","Block Group 3, Census Tract 206.01, Cook County, Illinois","257","129","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","52","84","45","74","0","11","0","11","0","11","69","69","0","11","0","11","40","46","31","39","0","11","20","31","0","11","0","11","0","11","0","11",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","146","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","26","42","0","11","9","14","27","30","65","47","11","16","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","81","47","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","8","12","0","11","46","41","9","14","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","167","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","12","18","0","11","10","16","30","24","62","51","43","32","0","11","0","11","0","11","0","11","0","11",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","180","63","10","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","24","21","66","46","63","45","9","14","0","11","0","11","0","11","0","11",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","236","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","0","11","0","11","0","11","6","9","0","11","0","11","12","12","9","11","11","12","61","22","47","25","68","36","17","14","0","11","0","11","0","11",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","152","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","8","6","9","13","11","77","37","30","24","15","14","5","8","0","11","0","11","0","11",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","288","125","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","23","0","11","14","23","13","22","26","32","0","11","36","36","21","34","117","103","36","48","12","19","0","11","0","11","0","11","0","11",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","224","138","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","15","24","0","11","37","43","13","22","56","88","33","43","0","11","0","11","56","51","0","11","0","11","0","11","0","11",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","156","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","35","42","26","30","52","68","0","11","14","21","13","20","0","11","0","11","0","11","0","11","0","11",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","45","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","19","24","28","0","11","16","26","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","299","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","2","11","0","11","0","11","17","26","0","11","22","36","27","39","50","50","32","40","17","24","70","53","52","45","10","17","0","11","0","11","0","11",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","185","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","35","17","27","6","14","10","17","33","29","45","35","29","40","0","11","0","11","0","11","0","11",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","154","77","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","85","54","17","26","36","41","0","11","0","11","0","11","0","11",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","239","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","30","34","0","11","15","24","18","28","51","47","68","74","57","68","0","11","0","11","0","11","0","11",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","256","104","0","11","0","11","0","11","0","11","42","56","0","11","0","11","0","11","0","11","0","11","0","11","34","57","0","11","0","11","0","11","0","11","0","11","11","17","0","11","67","68","84","62","18","26","0","11","0","11","0","11","0","11",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","233","108","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","44","24","29","17","27","16","25","103","95","18","30","14","22","14","22","0","11","0","11","0","11","0","11",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","152","100","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","45","77","0","11","0","11","15","23","26","32","21","31","13","23","0","11","0","11","0","11","0","11","0","11",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","198","94","17","29","0","11","0","11","0","11","0","11","23","38","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","20","97","82","25","33","28","34","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","249","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","21","26","35","40","40","36","41","40","17","18","0","11","41","36","0","11","21","23","11","19","11","17","11","18","0","11","0","11","0","11","0","11",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","88","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","21","0","11","0","11","7","13","0","11","3","7","0","11","31","36","0","11","0","11","9","15","20","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","197","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","0","11","0","11","10","15","22","20","0","11","35","45","14","20","66","64","21","24","17","19","0","11","0","11","0","11","0","11",
"1500000US170310209021","Block Group 1, Census Tract 209.02, Cook County, Illinois","500","97","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","29","13","18","100","54","34","30","53","41","29","32","29","21","11","17","10","16","37","34","54","33","66","47","8","14","10","17","9","15","0","11","0","11","0","11","0","11",
"1500000US170310209022","Block Group 2, Census Tract 209.02, Cook County, Illinois","400","93","9","15","0","11","0","11","0","11","0","11","0","11","11","18","10","16","9","15","59","47","68","47","32","30","13","16","93","44","20","23","11","17","41","46","11","17","0","11","0","11","13","17","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301011","Block Group 1, Census Tract 301.01, Cook County, Illinois","14","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301012","Block Group 2, Census Tract 301.01, Cook County, Illinois","72","42","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","34","0","11","14","22","31","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170310301013","Block Group 3, Census Tract 301.01, Cook County, Illinois","44","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","27","30","11","18","0","11","0","11","0","11","6","20","0","11","0","11","0","11","0","11",
"1500000US170310301014","Block Group 4, Census Tract 301.01, Cook County, Illinois","548","138","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","18","11","19","0","11","63","65","13","20","34","32","31","40","90","60","142","62","143","88","0","11","10","16","0","11","0","11","0","11","0","11",
"1500000US170310301021","Block Group 1, Census Tract 301.02, Cook County, Illinois","473","73","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","13","0","11","122","54","49","33","16","18","41","34","37","27","80","70","83","42","0","11","8","13","29","35","0","11","0","11","0","11",
